Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
4554,6,569.6544559001923,1786.3304822444916,9999,2355.984938144684,40000,42,9750,21.224052907840232,5.306013226960058,8.0,7.8,759.0,1.1547005383792515,759.5,757,760,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8814829171930911,0.02191675374204385,-1.871949127100637,-1.9195550521720293,-1.862542347567468,-21.0,0.0,-21.0,-21.0,-21.0,0.0034478631827514618,0.004366756437072009,0.001777595723979175,0.000400717428419739,0.02821415662765503,0.06866062186079827,0.03819239333124939,0.06039824471745023,0.01407246868996579,0.2708705327351523,0.043824546,0.083450265,0.023109559,2.592057e-05,1.0
3795,5,583.3429992198944,1831.8065037727356,10249,2415.14950299263,41000,43,10000,21.989610489099736,5.497402622274934,8.0,7.804878048780488,759.0,1.8973665961010275,759.0,756,761,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.881698750722233,0.0360009708137368,-1.881355906633806,-1.9389444971434633,-1.8439169240917934,-21.0,0.0,-21.0,-21.0,-21.0,0.0032000392089248635,0.00459663829860741,0.0014573042280972004,0.00023102197155822068,0.033563971519470215,0.06167856176674064,0.03415247139449424,0.05184750033189635,0.013667339772852586,0.2021226216428603,0.04328615,0.0774963,0.023771554,1.5156344e-05,1.0
4546,6,596.8973269462585,1877.410049200058,10499,2474.3073761463165,42000,45,10250,21.92811963696295,5.482029909240738,8.0,7.809523809523809,757.6666666666666,0.4714045207910317,758.0,757,758,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.9067580184908823,0.009048869295011587,-1.900359501650309,-1.9195550521720293,-1.900359501650309,-21.0,0.0,-21.0,-21.0,-21.0,0.0035528189326869326,0.004775794837286032,0.0015151150291785598,0.0002707191160880029,0.027544397860765457,0.06994406021243646,0.046559964032019764,0.058841898913686186,0.012550451174278644,0.3305956810100236,0.04307627,0.079761535,0.025014032,3.1992793e-05,0.98945946
3894,5,610.9491949081421,1922.957605600357,10749,2533.906800508499,43000,45,10500,21.955074630379816,5.488768657594954,8.0,7.813953488372093,778.8,2.3151673805580453,779.0,775,782,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.5422887206237064,0.036026801454909385,-1.5387740481253172,-1.6018951068985994,-1.4930709201219472,-21.0,0.0,-21.0,-21.0,-21.0,0.003583575315889902,0.0048567177791614844,0.0015100902528502047,0.0003439739812165499,0.028884872794151306,0.07166912201866711,0.0407034857745517,0.058966990985431185,0.013402646596249035,0.22743174881349285,0.041323517,0.078088276,0.022962525,1.5409663e-05,0.99910426
3978,5,625.1788575649261,1968.1676669120789,10999,2593.346524477005,44000,46,10750,22.11897022446032,5.52974255611508,8.0,7.818181818181818,795.6,41.98856987324051,763.0,759,847,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.5435794894192783,0.3614396004801697,-1.807222977302366,-1.881355906633806,-1.1019204041546717,-21.0,0.0,-21.0,-21.0,-21.0,0.0035399477889295665,0.00493834350603012,0.0015984359779395163,0.00025235238717868924,0.036809492856264114,0.07435558951042492,0.04139760303354924,0.06504355287196939,0.012472417770968573,0.2934474983096205,0.040109947,0.07332284,0.022235554,7.851422e-05,0.9917164
4567,6,638.0542016029358,2012.1533031463623,11249,2650.207504749298,45000,47,11000,22.73469445056194,5.683673612640485,8.0,7.822222222222222,761.1666666666666,2.266911751455907,762.5,758,763,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8413109483430985,0.04224950220719094,-1.8163503660766205,-1.900359501650309,-1.807222977302366,-21.0,0.0,-21.0,-21.0,-21.0,0.0033482668384094724,0.0046808048424890345,0.0014029071317054331,0.00020755607692990452,0.02340909279882908,0.06914896705378382,0.03842527073121541,0.05864229192297017,0.008971360408113877,0.27990905412949346,0.039533976,0.07745642,0.020891454,3.329292e-05,0.99693906
3830,5,651.367059469223,2056.0280015468597,11499,2707.3950610160828,46000,48,11250,22.79217946689435,5.6980448667235875,8.0,7.826086956521739,766.0,11.027239001672177,761.0,759,788,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.7637606623703772,0.1796182449100404,-1.8439169240917934,-1.881355906633806,-1.4056966329427003,-21.0,0.0,-21.0,-21.0,-21.0,0.0034013043328886853,0.004599048663522977,0.0014770216075703502,0.0003440113505348563,0.031935110688209534,0.0719239833826482,0.039504910345222466,0.059821706518313644,0.0197408188352314,0.22137304870492966,0.042405155,0.0748852,0.023739016,6.6850334e-05,1.0
3790,5,664.2852694988251,2100.340139389038,11749,2764.625408887863,47000,49,11500,22.567180206055273,5.641795051513818,8.0,7.829787234042553,758.0,1.0954451150103321,758.0,756,759,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.9004750627423384,0.021028591738294328,-1.900359501650309,-1.9389444971434633,-1.881355906633806,-21.0,0.0,-21.0,-21.0,-21.0,0.0026267918673111125,0.0032149579841186577,0.0014337816392071545,0.00041248314664699137,0.017329655587673187,0.06529723132297059,0.03597447234614689,0.05398730387229612,0.015977682765389117,0.20796338111831597,0.042414222,0.07795849,0.023645377,2.8334558e-05,1.0
3791,5,679.6046516895294,2146.260546207428,11999,2825.8651978969574,48000,51,11750,21.776810557338678,5.444202639334669,8.0,7.833333333333333,758.2,1.1661903789690602,758.0,757,760,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8966735720391281,0.0221823429810628,-1.900359501650309,-1.9195550521720293,-1.862542347567468,-21.0,0.0,-21.0,-21.0,-21.0,0.0028420439099427312,0.003614795778267871,0.0015600183978676796,0.00032266025664284825,0.02489353157579899,0.06471679784934575,0.032046302891187754,0.05565867487631113,0.020419172273696058,0.20248252090209518,0.039653085,0.05285664,0.026315805,3.8732775e-05,0.96514463
4718,6,693.8994855880737,2191.995800256729,12249,2885.895285844803,49000,52,12000,21.86497092422471,5.466242731056178,8.0,7.836734693877551,786.3333333333334,5.374838498865699,786.5,780,792,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.4315281438886147,0.07730669014153567,-1.4285084786848077,-1.5233863076440646,-1.3503065768751918,-21.0,0.0,-21.0,-21.0,-21.0,0.003050095406593755,0.0037458475434923367,0.0017239031731151044,0.0004615903599187732,0.025209184736013412,0.07021673516926137,0.03844963555061032,0.05783252764367778,0.019068956196620638,0.2778700579732447,0.043608252,0.06959049,0.024896378,3.6418438e-05,0.9693717
3918,5,708.0430753231049,2238.7015113830566,12499,2946.7445867061615,50000,53,12250,21.4106578378658,5.35266445946645,8.0,7.84,783.6,5.9531504264548865,782.0,776,791,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.4718780862543372,0.08767465132578887,-1.4930709201219472,-1.5858761558296133,-1.363946037247668,-21.0,0.0,-21.0,-21.0,-21.0,0.0031902811243198813,0.0038558987155942475,0.0017392003792338073,0.00035453157033771276,0.026942173019051552,0.07552102327818254,0.04678609507216106,0.06004991453094097,0.021606927115546713,0.3793908345862891,0.044670865,0.07593669,0.024345264,1.8775463e-05,1.0
4057,5,723.7672386169434,2284.887067079544,12749,3008.6543056964874,51000,54,12500,21.65179101820471,5.412947754551178,8.0,7.8431372549019605,811.4,42.785979011821155,846.0,759,847,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.3966799015746691,0.4109149045862847,-1.2755054961559606,-1.881355906633806,-0.9677037067664702,-21.0,0.0,-21.0,-21.0,-21.0,0.0031007944776210933,0.0038475527282229786,0.0018379871034994721,0.000411120243370533,0.025806069374084473,0.07146039825172554,0.03407012992093558,0.06369167941199659,0.022494224019894888,0.23422954877488605,0.04088195,0.061719853,0.024984125,0.00010982156,1.0
3792,5,737.3799068927765,2331.3453414440155,12999,3068.725248336792,52000,55,12750,21.524690998095732,5.381172749523933,8.0,7.846153846153846,758.4,1.3564659966250538,758.0,757,760,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8929108602258604,0.02576742637581201,-1.900359501650309,-1.9195550521720293,-1.862542347567468,-21.0,0.0,-21.0,-21.0,-21.0,0.003573245137115009,0.0040654979886762775,0.0021359676029533148,0.0004669989866670221,0.020580722019076347,0.0727983362523253,0.03730300605720307,0.060774786866682355,0.021705663853207106,0.31948266866070874,0.04869964,0.07830264,0.027644916,3.046915e-05,1.0
3889,5,751.4978306293488,2377.347069501877,13249,3128.8449001312256,53000,57,13000,21.738313802955233,5.434578450738808,8.0,7.849056603773585,777.8,1.7204650534085253,778.0,775,780,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.6876855521486078,0.026711148451113786,-1.6930159471008572,-1.727391028569389,-1.6457787300728937,-21.0,0.0,-21.0,-21.0,-21.0,0.0032434934363700448,0.003605771726360929,0.002101788530126214,0.0004146068240515888,0.021513907238841057,0.07453529550277375,0.03605382756070586,0.06292645923044043,0.012893624481177469,0.24781185022141647,0.04560994,0.06419543,0.026927784,2.554059e-05,0.7998588
4559,6,765.7750952243805,2424.4295933246613,13499,3190.2046885490417,54000,58,13250,21.239303223504656,5.309825805876164,8.0,7.851851851851852,759.8333333333334,2.1147629234082532,760.5,757,762,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8660874809508448,0.03983290853586679,-1.8532296358296307,-1.9195550521720293,-1.825477754850875,-21.0,0.0,-21.0,-21.0,-21.0,0.0029265909255482255,0.003018172118479499,0.0022949050180613995,0.0004429250839166343,0.024401329457759857,0.06823745932457478,0.03489752100587822,0.061138893980539386,0.023930348993999654,0.21902504601213518,0.044466645,0.058908563,0.027189786,2.5331974e-05,0.67119944
4030,5,780.3925249576569,2470.392111301422,13749,3250.784636259079,55000,59,13500,21.75685850165151,5.439214625412878,8.0,7.8545454545454545,806.0,22.503333086456326,817.0,761,818,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.4127568445887904,0.21563957386434648,-1.3082374182586864,-1.8439169240917934,-1.2951550440760995,-21.0,0.0,-21.0,-21.0,-21.0,0.0032799401364754887,0.0026295197757490686,0.002541666734032333,0.000549346674233675,0.016353607177734375,0.07669168100966994,0.03442470860161147,0.06953778476639777,0.02851113865955594,0.26153675554307254,0.048059445,0.069429554,0.02652916,4.786253e-05,0.8983598
3794,5,794.1625061035156,2515.9919486045837,13999,3310.1544547080994,56000,60,13750,21.9299028053915,5.482475701347875,8.0,7.857142857142857,758.8,0.7483314773547883,759.0,758,760,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8851946328271396,0.014160114109061227,-1.881355906633806,-1.900359501650309,-1.862542347567468,-21.0,0.0,-21.0,-21.0,-21.0,0.004200753152137623,0.004168620604873909,0.002801518188789487,0.0006007496849633753,0.029854830354452133,0.08523064385388182,0.042419883990090654,0.07300806514100769,0.023449810819106853,0.2764437319338402,0.053455945,0.0825507,0.029497132,1.02855265e-05,1.0
4550,6,807.7960877418518,2561.4990162849426,14249,3369.2951040267944,57000,61,14000,21.974608582209434,5.493652145552359,8.0,7.859649122807017,758.3333333333334,0.74535599249993,758.5,757,759,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8940569625623438,0.014221738271356223,-1.8908577041420576,-1.9195550521720293,-1.881355906633806,-21.0,0.0,-21.0,-21.0,-21.0,0.0030961730307899416,0.002424000230006821,0.0025135641917586327,0.000498572364449501,0.019910398870706558,0.07058562917051615,0.03004237020702531,0.06440349589890115,0.02797672296928094,0.20371550483976422,0.044336807,0.056485,0.028614556,9.536743e-07,0.76779807
5161,6,823.0641074180603,2606.2927827835083,14499,3429.3568902015686,58000,62,14250,22.324534821871268,5.581133705467817,8.0,7.862068965517241,860.1666666666666,45.50976696148739,860.5,813,906,-20.5,0.5,-20.5,-21.0,-20.0,21.5,0.5,21.5,21,22,-1.098338932853136,0.4752919243874066,-1.089897373510678,-1.5998723941166548,-0.6211657612535364,-20.5,0.5,-20.5,-21.0,-20.0,0.003852790494915098,0.003624249623211188,0.0029696598649024963,0.0005164563190191984,0.024240439757704735,0.07547211967817534,0.0354426397540394,0.0656600001190753,0.023050115955082412,0.2331111265663736,0.04914246,0.06496514,0.02842395,6.3717365e-05,0.6022947
3796,5,836.0482020378113,2651.0393948554993,14749,3487.0875968933105,59000,64,14500,22.34806063956622,5.587015159891555,8.0,7.864406779661017,759.2,1.3266499161421599,759.0,757,761,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8777452274197806,0.02509827530505271,-1.881355906633806,-1.9195550521720293,-1.8439169240917934,-21.0,0.0,-21.0,-21.0,-21.0,0.004396998497890309,0.003967384739854887,0.003293109009973705,0.0005693352431990206,0.024212632328271866,0.08571332089549517,0.037248448493040306,0.07604440855469646,0.02247706247270008,0.27150174203026306,0.054252755,0.08291247,0.030219287,8.547306e-05,1.0
3792,5,848.977742433548,2694.8374621868134,14999,3543.8152046203613,60000,64,14750,22.83205768956465,5.708014422391162,8.0,7.866666666666666,758.4,0.8,759.0,757,759,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.892796454744751,0.015270105684030876,-1.881355906633806,-1.9195550521720293,-1.881355906633806,-21.0,0.0,-21.0,-21.0,-21.0,0.0037012415362987668,0.0029861322661402573,0.002948942594230175,0.0005246843211352825,0.018398350104689598,0.08067841111042327,0.03620353380335944,0.07175829537418624,0.02642156918131286,0.20725583276961487,0.051849145,0.063148245,0.030528039,9.179115e-06,0.4115082
5327,7,861.8185510635376,2738.661860704422,15249,3600.4804117679596,61000,66,15000,22.81833941424661,5.704584853561652,8.0,7.868852459016393,761.0,1.0690449676496976,761.0,759,762,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8440236238482122,0.019887228516415445,-1.8439169240917934,-1.881355906633806,-1.825477754850875,-21.0,0.0,-21.0,-21.0,-21.0,0.004135791949229315,0.004137412561456597,0.002968976739794016,0.0006321487599052489,0.02847333811223507,0.07771039258496192,0.03575732717705088,0.06998749019362052,0.02862991271945342,0.2575516441965613,0.051421963,0.07643266,0.02999656,3.6656857e-06,0.9780031
3792,5,875.5210516452789,2783.366982460022,15499,3658.888034105301,62000,67,15250,22.36880162114166,5.592200405285415,8.0,7.870967741935484,758.4,0.8,758.0,758,760,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8927960708337408,0.015126861633136366,-1.900359501650309,-1.900359501650309,-1.862542347567468,-21.0,0.0,-21.0,-21.0,-21.0,0.003910155688878149,0.0038608981174637833,0.0029829940758645535,0.0006083821645006537,0.03427530825138092,0.07976799760634018,0.037715751434395824,0.06823114753221368,0.026047644686489433,0.21997075784605424,0.04925373,0.066420004,0.031446356,8.046627e-05,0.9708545
3931,5,890.1527643203735,2830.633152246475,15749,3720.7859165668488,63000,68,15500,21.156780939051373,5.289195234762843,8.0,7.873015873015873,786.2,5.035871324805669,787.0,779,792,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.433198634240227,0.07290383393936466,-1.4198955888310096,-1.5387740481253172,-1.3503065768751918,-21.0,0.0,-21.0,-21.0,-21.0,0.003664206089451909,0.0029216949465780575,0.0029457935597747564,0.0005047920858487487,0.018167831003665924,0.0790362547541825,0.03513718697771652,0.07027839328931337,0.02401931489478911,0.2490909024053014,0.05330655,0.072221994,0.03207902,3.7670135e-05,1.0
3891,5,904.6901566982269,2876.3040606975555,15999,3780.9942173957825,64000,69,15750,21.89577641248661,5.473944103121653,8.0,7.875,778.2,22.789471253190584,763.0,757,807,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.6379162101464764,0.2858916278900383,-1.807222977302366,-1.9195550521720293,-1.2777517888203418,-21.0,0.0,-21.0,-21.0,-21.0,0.003507273007300682,0.0029427009846311517,0.002787892590276897,0.0004668179026339203,0.019896790385246277,0.07237716364408348,0.030567614668763354,0.06616112103415386,0.024181404487875202,0.19246352325317745,0.04776696,0.064844064,0.02941113,0.00014162064,0.97247046
3794,5,918.8277404308319,2925.093139886856,16249,3843.920880317688,65000,70,16000,20.496390106483098,5.1240975266207744,8.0,7.876923076923077,758.8,2.0396078054371136,759.0,756,761,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.885537860826577,0.03870796197153609,-1.881355906633806,-1.9389444971434633,-1.8439169240917934,-21.0,0.0,-21.0,-21.0,-21.0,0.0035544568186160175,0.003440016513355507,0.0025399313308298588,0.0005873819463886321,0.022359076887369156,0.07030830110187226,0.030716697523554565,0.06192043078674271,0.02351572182670226,0.21056792231463453,0.05070414,0.075888515,0.03046805,0.00012631714,0.99430084
4008,5,933.5292942523956,2971.1989240646362,16499,3904.728218317032,66000,71,16250,21.68925261403388,5.42231315350847,8.0,7.878787878787879,801.6,15.16047492659778,793.0,787,820,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.4271600719809678,0.1325135309473936,-1.4763939298915998,-1.568162569153401,-1.2693814586989853,-21.0,0.0,-21.0,-21.0,-21.0,0.0033390981974080205,0.003125645829507502,0.0025630082236602902,0.0004214852233417332,0.021669704467058182,0.07135083189771302,0.032875647938019996,0.06608795111964941,0.021414356670129864,0.2009296832616959,0.047651477,0.06748988,0.029290147,6.574392e-05,0.9453939
3792,5,947.1799631118774,3016.6977610588074,16749,3963.877724170685,67000,72,16500,21.978583763099483,5.494645940774871,8.0,7.880597014925373,758.4,1.2,759.0,757,760,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8928728530358274,0.02284337616162773,-1.881355906633806,-1.9195550521720293,-1.862542347567468,-21.0,0.0,-21.0,-21.0,-21.0,0.0031700225999811665,0.003068810410001652,0.0022674165666103363,0.0004618084349203855,0.018556591123342514,0.06705280960438273,0.03258126413454757,0.058884283034892765,0.021904011832473105,0.19760800384664234,0.047100827,0.06512729,0.029042274,0.0002349168,1.0
3797,5,961.4480254650116,3062.7287673950195,16999,4024.176792860031,68000,73,16750,21.724487027199956,5.431121756799989,8.0,7.882352941176471,759.4,2.870540018881465,761.0,756,763,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.874589163954576,0.05422728744860087,-1.8439169240917934,-1.9389444971434633,-1.807222977302366,-21.0,0.0,-21.0,-21.0,-21.0,0.0035290868395240977,0.0034544979746046287,0.002498379093594849,0.0004067906702402979,0.02145511843264103,0.07515969345311092,0.03755018368447263,0.06495631819370291,0.02146672078919593,0.23817573016933233,0.046241965,0.07414211,0.026702952,1.6793609e-05,1.0
3804,5,975.1764132976532,3108.8063786029816,17249,4083.9827919006348,69000,74,17000,21.70251394949059,5.425628487372648,8.0,7.884057971014493,760.8,2.0396078054371136,761.0,758,763,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8480156573961282,0.03793767352830299,-1.8439169240917934,-1.900359501650309,-1.807222977302366,-21.0,0.0,-21.0,-21.0,-21.0,0.003121321828919463,0.002910726327908648,0.0023026621202006936,0.00034506534575484693,0.02035134844481945,0.066488110710168,0.03199826772825651,0.06013686346691728,0.02341869548719726,0.18956613699208832,0.047873307,0.07089688,0.028049195,2.3841858e-07,0.9578481
3956,5,990.2688481807709,3154.3694145679474,17499,4144.638262748718,70000,75,17250,21.947615623526858,5.486903905881714,8.0,7.885714285714286,791.2,37.43474322070341,763.0,758,838,-20.6,0.4898979485566356,-21.0,-21.0,-20.0,21.4,0.4898979485566356,21.0,21,22,-1.7264958577265077,0.15505413365371506,-1.807222977302366,-1.900359501650309,-1.5250080227588843,-20.6,0.4898979485566356,-21.0,-21.0,-20.0,0.0032956946694175713,0.0030557853608438423,0.0027353644836694,0.00018676933541428298,0.022273974493145943,0.07215829488992483,0.033196023463025255,0.06450395110905459,0.01103116388226578,0.21852541975202233,0.049507912,0.07231289,0.027542755,3.4421682e-06,0.76457083
3801,5,1003.9632086753845,3199.9456646442413,17749,4203.908873319626,71000,77,17500,21.94125226024553,5.485313065061383,8.0,7.887323943661972,760.2,1.1661903789690602,761.0,758,761,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8589305242986314,0.021934584588012694,-1.8439169240917934,-1.900359501650309,-1.8439169240917934,-21.0,0.0,-21.0,-21.0,-21.0,0.0034918324882164597,0.0027637512345402974,0.002929227310232818,0.00042670901166275144,0.019684692844748497,0.07239086776274872,0.0334435092365094,0.06549152480219061,0.02191879857292687,0.1993285017613259,0.04870392,0.061656624,0.030076385,2.360344e-05,0.5114797
4004,5,1017.9670674800873,3244.62802195549,17999,4262.595089435577,72000,78,17750,22.380197916466017,5.595049479116504,8.0,7.888888888888889,800.8,25.51391777050322,782.0,778,833,-20.6,0.4898979485566356,-21.0,-21.0,-20.0,21.4,0.4898979485566356,21.0,21,22,-1.3026852624994287,0.38094602187831966,-1.5809284814508877,-1.6457787300728937,-0.8284353868052645,-20.6,0.4898979485566356,-21.0,-21.0,-20.0,0.00323989678604994,0.003053294722531117,0.002405632403679192,0.00037196159246377647,0.01967233419418335,0.06936087078941737,0.03251682299438125,0.06009667274641975,0.02218257773839906,0.2003248047086245,0.042023674,0.055049673,0.026431024,3.0204654e-05,0.7330996
